5, 654.0, 664.0, 674.0, 1
6, 669.0, 654.0, 674.0, 1
0, 184.0, 14.0, 679.0, 0
1, 299.0, 184.0, 679.0, 0
3, 514.0, 299.0, 679.0, 0
0, 14.0, 89.0, 684.0, 0
2, 89.0, 219.0, 684.0, 0
0, 679.0, 14.0, 689.0, 0
1, 14.0, 684.0, 689.0, 0
2, 679.0, 689.0, 694.0, 1
0, 554.0, 514.0, 699.0, 0
1, 514.0, 679.0, 699.0, 0
0, 689.0, 684.0, 709.0, 1
0, 694.0, 689.0, 714.0, 1
3, 699.0, 679.0, 719.0, 1
0, 219.0, 339.0, 724.0, 0
1, 684.0, 219.0, 724.0, 0
3, 704.0, 684.0, 724.0, 1
0, 684.0, 704.0, 729.0, 1
1, 709.0, 684.0, 729.0, 1
0, 689.0, 709.0, 734.0, 1
1, 714.0, 689.0, 734.0, 1
2, 679.0, 694.0, 739.0, 1
3, 719.0, 679.0, 739.0, 1
4, 694.0, 714.0, 739.0, 1
3, 699.0, 719.0, 744.0, 1
0, 339.0, 469.0, 774.0, 0
1, 724.0, 339.0, 774.0, 0
2, 469.0, 589.0, 774.0, 0
6, 749.0, 724.0, 774.0, 1
0, 704.0, 724.0, 779.0, 1
1, 724.0, 749.0, 779.0, 1
2, 729.0, 704.0, 779.0, 1
3, 754.0, 729.0, 779.0, 1
0, 709.0, 729.0, 784.0, 1
1, 729.0, 754.0, 784.0, 1
2, 734.0, 709.0, 784.0, 1
3, 759.0, 734.0, 784.0, 1
0, 714.0, 734.0, 789.0, 1
1, 734.0, 759.0, 789.0, 1
2, 739.0, 714.0, 789.0, 1
3, 764.0, 739.0, 789.0, 1
2, 719.0, 739.0, 794.0, 1
3, 739.0, 764.0, 794.0, 1
5, 744.0, 719.0, 794.0, 1
6, 769.0, 744.0, 794.0, 1
1, 699.0, 744.0, 799.0, 1
3, 744.0, 769.0, 799.0, 1
2, 749.0, 774.0, 804.0, 1
3, 779.0, 749.0, 804.0, 1
0, 754.0, 779.0, 809.0, 1
1, 784.0, 754.0, 809.0, 1
0, 759.0, 784.0, 814.0, 1
1, 789.0, 759.0, 814.0, 1
0, 764.0, 789.0, 819.0, 1
1, 794.0, 764.0, 819.0, 1
2, 769.0, 794.0, 824.0, 1
3, 799.0, 769.0, 824.0, 1
0, 554.0, 699.0, 829.0, 0
1, 699.0, 799.0, 829.0, 0
2, 649.0, 554.0, 829.0, 0
3, 674.0, 649.0, 829.0, 0
2, 779.0, 804.0, 834.0, 1
0, 784.0, 809.0, 839.0, 1
0, 789.0, 814.0, 844.0, 1
0, 794.0, 819.0, 849.0, 1
0, 799.0, 824.0, 854.0, 1
3, 804.0, 774.0, 859.0, 1
0, 809.0, 779.0, 864.0, 1
1, 779.0, 834.0, 864.0, 1
0, 814.0, 784.0, 869.0, 1
1, 784.0, 839.0, 869.0, 1
0, 819.0, 789.0, 874.0, 1
1, 789.0, 844.0, 874.0, 1
0, 824.0, 794.0, 879.0, 1
1, 794.0, 849.0, 879.0, 1
3, 829.0, 799.0, 884.0, 1
4, 799.0, 854.0, 884.0, 1
2, 834.0, 804.0, 889.0, 1
3, 804.0, 859.0, 889.0, 1
0, 839.0, 809.0, 894.0, 1
1, 809.0, 864.0, 894.0, 1
0, 844.0, 814.0, 899.0, 1
1, 814.0, 869.0, 899.0, 1
0, 849.0, 819.0, 904.0, 1
1, 819.0, 874.0, 904.0, 1
0, 854.0, 824.0, 909.0, 1
1, 824.0, 879.0, 909.0, 1
4, 774.0, 589.0, 914.0, 0
5, 859.0, 774.0, 914.0, 1
6, 889.0, 859.0, 914.0, 1
0, 864.0, 834.0, 919.0, 1
1, 834.0, 889.0, 919.0, 1
2, 894.0, 864.0, 919.0, 1
0, 869.0, 839.0, 924.0, 1
1, 839.0, 894.0, 924.0, 1
2, 899.0, 869.0, 924.0, 1
0, 874.0, 844.0, 929.0, 1
1, 844.0, 899.0, 929.0, 1
2, 904.0, 874.0, 929.0, 1
0, 879.0, 849.0, 934.0, 1
1, 849.0, 904.0, 934.0, 1
2, 909.0, 879.0, 934.0, 1
4, 884.0, 854.0, 939.0, 1
5, 854.0, 909.0, 939.0, 1
0, 889.0, 914.0, 944.0, 1
1, 919.0, 889.0, 944.0, 1
0, 894.0, 919.0, 949.0, 1
1, 924.0, 894.0, 949.0, 1
0, 899.0, 924.0, 954.0, 1
1, 929.0, 899.0, 954.0, 1
0, 904.0, 929.0, 959.0, 1
1, 934.0, 904.0, 959.0, 1
3, 909.0, 934.0, 964.0, 1
4, 939.0, 909.0, 964.0, 1
3, 944.0, 914.0, 969.0, 1
4, 919.0, 944.0, 969.0, 1
0, 924.0, 949.0, 974.0, 1
0, 929.0, 954.0, 979.0, 1
0, 934.0, 959.0, 984.0, 1
4, 939.0, 964.0, 989.0, 1
0, 949.0, 919.0, 994.0, 1
1, 974.0, 949.0, 994.0, 1
2, 919.0, 969.0, 994.0, 1
0, 954.0, 924.0, 999.0, 1
1, 979.0, 954.0, 999.0, 1
2, 924.0, 974.0, 999.0, 1
0, 959.0, 929.0, 1004.0, 1
1, 984.0, 959.0, 1004.0, 1
2, 929.0, 979.0, 1004.0, 1
3, 964.0, 934.0, 1009.0, 1
4, 989.0, 964.0, 1009.0, 1
5, 934.0, 984.0, 1009.0, 1
0, 974.0, 994.0, 1014.0, 1
1, 999.0, 974.0, 1014.0, 1
0, 979.0, 999.0, 1019.0, 1
1, 1004.0, 979.0, 1019.0, 1
2, 999.0, 1014.0, 1019.0, 1
3, 984.0, 1004.0, 1024.0, 1
4, 1009.0, 984.0, 1024.0, 1
6, 1004.0, 1019.0, 1024.0, 1
5, 644.0, 639.0, 1029.0, 0
6, 589.0, 644.0, 1029.0, 0
7, 914.0, 589.0, 1029.0, 0
9, 969.0, 914.0, 1029.0, 0
6, 639.0, 609.0, 1039.0, 0
7, 1029.0, 639.0, 1039.0, 0
8, 1034.0, 1029.0, 1039.0, 1
6, 1029.0, 1034.0, 1044.0, 1
5, 1044.0, 1034.0, 1054.0, 1
4, 674.0, 829.0, 1059.0, 0
5, 829.0, 884.0, 1059.0, 0
6, 884.0, 939.0, 1059.0, 0
7, 669.0, 674.0, 1059.0, 0
0, 609.0, 574.0, 1064.0, 0
1, 1039.0, 609.0, 1064.0, 0
5, 574.0, 534.0, 1064.0, 0
6, 1049.0, 1039.0, 1064.0, 1
0, 1034.0, 1039.0, 1069.0, 1
1, 1054.0, 1034.0, 1069.0, 1
0, 994.0, 969.0, 1074.0, 0
1, 969.0, 1029.0, 1074.0, 0
4, 1029.0, 1044.0, 1074.0, 1
3, 1064.0, 534.0, 1084.0, 0
0, 1039.0, 1049.0, 1089.0, 1
1, 1069.0, 1039.0, 1089.0, 1
0, 1044.0, 1054.0, 1094.0, 1
1, 1074.0, 1044.0, 1094.0, 1
7, 1079.0, 1059.0, 1099.0, 1
0, 659.0, 669.0, 1104.0, 0
1, 669.0, 1059.0, 1104.0, 0
5, 1059.0, 1079.0, 1104.0, 1
0, 1049.0, 1064.0, 1109.0, 1
1, 1089.0, 1049.0, 1109.0, 1
2, 1064.0, 1084.0, 1109.0, 1
0, 1054.0, 1069.0, 1114.0, 1
1, 1094.0, 1054.0, 1114.0, 1
2, 1069.0, 1089.0, 1114.0, 1
1, 1059.0, 939.0, 1119.0, 0
5, 1099.0, 1059.0, 1119.0, 1
0, 1079.0, 1099.0, 1124.0, 1
1, 1104.0, 1079.0, 1124.0, 1
3, 1084.0, 534.0, 1129.0, 0
0, 1089.0, 1109.0, 1134.0, 1
0, 1094.0, 1114.0, 1139.0, 1
4, 1124.0, 1099.0, 1149.0, 1
1, 449.0, 359.0, 1154.0, 0
2, 534.0, 449.0, 1154.0, 0
3, 1129.0, 534.0, 1154.0, 0
0, 1109.0, 1084.0, 1159.0, 1
1, 1134.0, 1109.0, 1159.0, 1
2, 1084.0, 1129.0, 1159.0, 1
0, 1114.0, 1089.0, 1164.0, 1
1, 1139.0, 1114.0, 1164.0, 1
2, 1089.0, 1134.0, 1164.0, 1
0, 939.0, 989.0, 1169.0, 0
2, 989.0, 1009.0, 1169.0, 0
3, 1009.0, 1024.0, 1169.0, 0
0, 1144.0, 1119.0, 1174.0, 1
0, 1099.0, 1119.0, 1179.0, 1
1, 1119.0, 1144.0, 1179.0, 1
2, 1149.0, 1099.0, 1179.0, 1
2, 1104.0, 1124.0, 1184.0, 1
3, 1124.0, 1149.0, 1184.0, 1
0, 1129.0, 1154.0, 1189.0, 1
0, 1134.0, 1159.0, 1194.0, 1
3, 1139.0, 1164.0, 1199.0, 1
0, 1119.0, 939.0, 1209.0, 0
1, 939.0, 1169.0, 1209.0, 0
2, 1174.0, 1119.0, 1209.0, 0
0, 1144.0, 1174.0, 1214.0, 1
0, 1149.0, 1179.0, 1219.0, 1
4, 1104.0, 1184.0, 1224.0, 1
0, 1159.0, 1129.0, 1229.0, 1
1, 1129.0, 1189.0, 1229.0, 1
0, 1164.0, 1134.0, 1234.0, 1
1, 1134.0, 1194.0, 1234.0, 1
0, 1074.0, 1094.0, 1239.0, 1
1, 1094.0, 1139.0, 1239.0, 1
2, 1139.0, 1199.0, 1239.0, 1
0, 1169.0, 1204.0, 1244.0, 1
0, 1179.0, 1144.0, 1259.0, 1
1, 1144.0, 1214.0, 1259.0, 1
0, 1184.0, 1149.0, 1264.0, 1
1, 1149.0, 1219.0, 1264.0, 1
0, 489.0, 659.0, 1269.0, 0
1, 659.0, 1104.0, 1269.0, 0
4, 1104.0, 1224.0, 1269.0, 1
0, 1194.0, 1159.0, 1274.0, 1
1, 1159.0, 1229.0, 1274.0, 1
0, 1199.0, 1164.0, 1279.0, 1
1, 1164.0, 1234.0, 1279.0, 1
0, 1019.0, 1014.0, 1284.0, 0
2, 1024.0, 1019.0, 1284.0, 0
3, 1169.0, 1024.0, 1284.0, 0
4, 1204.0, 1169.0, 1284.0, 0
0, 1244.0, 1204.0, 1289.0, 1
1, 1204.0, 1284.0, 1289.0, 1
0, 1209.0, 1169.0, 1294.0, 1
1, 1249.0, 1209.0, 1294.0, 1
2, 1169.0, 1244.0, 1294.0, 1
0, 1174.0, 1209.0, 1299.0, 0
1, 1254.0, 1174.0, 1299.0, 0
2, 1209.0, 1249.0, 1299.0, 1
0, 1214.0, 1174.0, 1304.0, 1
1, 1174.0, 1254.0, 1304.0, 1
2, 1259.0, 1214.0, 1304.0, 1
0, 1219.0, 1179.0, 1309.0, 1
1, 1179.0, 1259.0, 1309.0, 1
2, 1264.0, 1219.0, 1309.0, 1
0, 1224.0, 1184.0, 1314.0, 1
1, 1184.0, 1264.0, 1314.0, 1
2, 1269.0, 1224.0, 1314.0, 1
1, 1189.0, 1154.0, 1319.0, 1
2, 1229.0, 1189.0, 1319.0, 1
0, 1234.0, 1194.0, 1324.0, 1
1, 1194.0, 1274.0, 1324.0, 1
0, 1239.0, 1199.0, 1329.0, 1
1, 1199.0, 1279.0, 1329.0, 1
0, 1289.0, 1284.0, 1334.0, 1
0, 1244.0, 1289.0, 1339.0, 1
1, 1294.0, 1244.0, 1339.0, 1
0, 1249.0, 1294.0, 1344.0, 1
1, 1299.0, 1249.0, 1344.0, 1
0, 1254.0, 1299.0, 1349.0, 0
0, 1304.0, 1254.0, 1354.0, 1
0, 1259.0, 1304.0, 1359.0, 1
1, 1309.0, 1259.0, 1359.0, 1
3, 1264.0, 1309.0, 1364.0, 1
4, 1314.0, 1264.0, 1364.0, 1
4, 1269.0, 1314.0, 1369.0, 1
0, 1274.0, 1229.0, 1374.0, 1
1, 1229.0, 1319.0, 1374.0, 1
2, 1324.0, 1274.0, 1374.0, 1
0, 1279.0, 1234.0, 1379.0, 1
1, 1234.0, 1324.0, 1379.0, 1
2, 1329.0, 1279.0, 1379.0, 1
0, 1074.0, 1239.0, 1384.0, 0
2, 1239.0, 1329.0, 1384.0, 1
0, 1289.0, 1334.0, 1389.0, 1
1, 1339.0, 1289.0, 1389.0, 1
0, 1294.0, 1339.0, 1394.0, 1
1, 1344.0, 1294.0, 1394.0, 1
0, 1299.0, 1344.0, 1399.0, 1
1, 1349.0, 1299.0, 1399.0, 1
0, 1254.0, 1349.0, 1404.0, 0
0, 1354.0, 1254.0, 1409.0, 1
1, 1254.0, 1404.0, 1409.0, 1
1, 1359.0, 1304.0, 1414.0, 1
1, 1364.0, 1309.0, 1419.0, 1
3, 1369.0, 1314.0, 1424.0, 1
2, 1324.0, 1374.0, 1429.0, 1
0, 1329.0, 1379.0, 1434.0, 1
10, 1389.0, 1334.0, 1444.0, 1
0, 1339.0, 1389.0, 1449.0, 1
1, 1394.0, 1339.0, 1449.0, 1
0, 1344.0, 1394.0, 1454.0, 1
1, 1399.0, 1344.0, 1454.0, 1
0, 1349.0, 1399.0, 1459.0, 1
1, 1404.0, 1349.0, 1459.0, 1
0, 1409.0, 1404.0, 1464.0, 1
0, 1304.0, 1354.0, 1469.0, 1
1, 1414.0, 1304.0, 1469.0, 1
0, 1309.0, 1359.0, 1474.0, 1
1, 1419.0, 1309.0, 1474.0, 1
2, 1314.0, 1364.0, 1479.0, 1
3, 1424.0, 1314.0, 1479.0, 1
1, 1374.0, 1319.0, 1484.0, 1
2, 1429.0, 1374.0, 1484.0, 1
0, 1379.0, 1324.0, 1489.0, 1
1, 1434.0, 1379.0, 1489.0, 1
2, 1324.0, 1429.0, 1489.0, 1
0, 1384.0, 1329.0, 1494.0, 1
1, 1439.0, 1384.0, 1494.0, 1
2, 1329.0, 1434.0, 1494.0, 1
2, 1334.0, 1284.0, 1499.0, 1
3, 1444.0, 1334.0, 1499.0, 1
1, 1449.0, 1389.0, 1504.0, 1
1, 1454.0, 1394.0, 1509.0, 1
1, 1459.0, 1399.0, 1514.0, 1
1, 1464.0, 1404.0, 1519.0, 1
0, 1354.0, 1409.0, 1524.0, 1
1, 1469.0, 1354.0, 1524.0, 1
0, 1359.0, 1414.0, 1529.0, 1
1, 1474.0, 1359.0, 1529.0, 1
2, 1364.0, 1419.0, 1534.0, 1
3, 1479.0, 1364.0, 1534.0, 1
0, 314.0, 489.0, 1539.0, 0
1, 489.0, 1269.0, 1539.0, 0
3, 1269.0, 1369.0, 1539.0, 1
4, 1369.0, 1424.0, 1539.0, 1
1, 1489.0, 1429.0, 1544.0, 1
1, 1494.0, 1434.0, 1549.0, 1
4, 1499.0, 1284.0, 1554.0, 1
0, 1389.0, 1444.0, 1559.0, 1
1, 1504.0, 1389.0, 1559.0, 1
0, 1394.0, 1449.0, 1564.0, 1
1, 1509.0, 1394.0, 1564.0, 1
0, 1399.0, 1454.0, 1569.0, 1
1, 1514.0, 1399.0, 1569.0, 1
0, 1404.0, 1459.0, 1574.0, 1
1, 1519.0, 1404.0, 1574.0, 1
0, 1409.0, 1464.0, 1579.0, 1
1, 1524.0, 1409.0, 1579.0, 1
0, 1414.0, 1469.0, 1584.0, 1
1, 1529.0, 1414.0, 1584.0, 1
0, 1419.0, 1474.0, 1589.0, 1
1, 1534.0, 1419.0, 1589.0, 1
0, 1424.0, 1479.0, 1594.0, 1
1, 1539.0, 1424.0, 1594.0, 1
0, 1429.0, 1484.0, 1599.0, 1
1, 1544.0, 1429.0, 1599.0, 1
0, 1434.0, 1489.0, 1604.0, 1
1, 1549.0, 1434.0, 1604.0, 1
2, 1489.0, 1544.0, 1604.0, 1
0, 1014.0, 994.0, 1609.0, 0
1, 994.0, 1074.0, 1609.0, 0
2, 1284.0, 1014.0, 1609.0, 0
3, 1554.0, 1284.0, 1609.0, 0
0, 1444.0, 1499.0, 1614.0, 1
1, 1559.0, 1444.0, 1614.0, 1
2, 1499.0, 1554.0, 1614.0, 1
0, 1449.0, 1504.0, 1619.0, 1
1, 1564.0, 1449.0, 1619.0, 1
2, 1504.0, 1559.0, 1619.0, 1
0, 1454.0, 1509.0, 1624.0, 1
1, 1569.0, 1454.0, 1624.0, 1
2, 1509.0, 1564.0, 1624.0, 1
0, 1459.0, 1514.0, 1629.0, 1
1, 1574.0, 1459.0, 1629.0, 1
2, 1514.0, 1569.0, 1629.0, 1
0, 1464.0, 1519.0, 1634.0, 1
1, 1579.0, 1464.0, 1634.0, 1
2, 1519.0, 1574.0, 1634.0, 1
0, 1469.0, 1524.0, 1639.0, 1
1, 1584.0, 1469.0, 1639.0, 1
2, 1524.0, 1579.0, 1639.0, 1
0, 1474.0, 1529.0, 1644.0, 1
1, 1589.0, 1474.0, 1644.0, 1
2, 1529.0, 1584.0, 1644.0, 1
2, 1479.0, 1534.0, 1649.0, 1
3, 1594.0, 1479.0, 1649.0, 1
4, 1534.0, 1589.0, 1649.0, 1
1, 1599.0, 1484.0, 1654.0, 1
0, 1554.0, 1609.0, 1664.0, 1
0, 1559.0, 1614.0, 1669.0, 1
2, 1614.0, 1554.0, 1669.0, 1
0, 1564.0, 1619.0, 1674.0, 1
2, 1619.0, 1559.0, 1674.0, 1
0, 1569.0, 1624.0, 1679.0, 1
2, 1624.0, 1564.0, 1679.0, 1
0, 1574.0, 1629.0, 1684.0, 1
2, 1629.0, 1569.0, 1684.0, 1
0, 1579.0, 1634.0, 1689.0, 1
2, 1634.0, 1574.0, 1689.0, 1
0, 1584.0, 1639.0, 1694.0, 1
2, 1639.0, 1579.0, 1694.0, 1
0, 1589.0, 1644.0, 1699.0, 1
2, 1644.0, 1584.0, 1699.0, 1
3, 1594.0, 1649.0, 1704.0, 1
4, 1649.0, 1589.0, 1704.0, 1
0, 1544.0, 1599.0, 1709.0, 1
1, 1599.0, 1654.0, 1709.0, 1
2, 1604.0, 1544.0, 1709.0, 1
3, 1659.0, 1604.0, 1709.0, 1
2, 1549.0, 1604.0, 1714.0, 1
3, 1604.0, 1659.0, 1714.0, 1
1, 1659.0, 1709.0, 1764.0, 1
0, 1439.0, 1494.0, 1769.0, 1
1, 1494.0, 1549.0, 1769.0, 1
2, 1549.0, 1714.0, 1769.0, 1
0, 1554.0, 1664.0, 1774.0, 1
1, 1664.0, 1719.0, 1774.0, 1
2, 1669.0, 1554.0, 1774.0, 1
3, 1724.0, 1669.0, 1774.0, 1
0, 1559.0, 1669.0, 1779.0, 1
1, 1669.0, 1724.0, 1779.0, 1
2, 1674.0, 1559.0, 1779.0, 1
3, 1729.0, 1674.0, 1779.0, 1
0, 1564.0, 1674.0, 1784.0, 1
1, 1674.0, 1729.0, 1784.0, 1
2, 1679.0, 1564.0, 1784.0, 1
3, 1734.0, 1679.0, 1784.0, 1
0, 1569.0, 1679.0, 1789.0, 1
